1.0-2.0,SCHEDULED TRIBES,9,KHAMMAM,37471,52243,15862,34181,50044
1.0-2.0,SCHEDULED TRIBES,10,SRIKAKULAM,6389,8584,2538,4610,7148
1.0-2.0,SCHEDULED TRIBES,11,VIZIANAGARAM,8020,11019,2020,8599,10619
1.0-2.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,26679,37972,9449,25260,34709
1.0-2.0,SCHEDULED TRIBES,13,EAST GODAVARI,11213,16283,3971,5037,9008
1.0-2.0,SCHEDULED TRIBES,14,WEST GODAVARI,4306,6112,4324,1776,6100
1.0-2.0,SCHEDULED TRIBES,15,KRISHNA,1874,2640,1059,1491,2550
1.0-2.0,SCHEDULED TRIBES,16,GUNTUR,4635,6306,4079,2359,6438
1.0-2.0,SCHEDULED TRIBES,17,PRAKASAM,3211,4500,1596,2101,3697
1.0-2.0,SCHEDULED TRIBES,18,NELLORE,2678,3559,2460,767,3226
1.0-2.0,SCHEDULED TRIBES,19,KADAPA,1974,2727,710,1287,1996
1.0-2.0,SCHEDULED TRIBES,20,KURNOOL,3671,5116,1157,3317,4475
1.0-2.0,SCHEDULED TRIBES,21,ANANTHAPUR,11031,16178,1439,13384,14823
1.0-2.0,SCHEDULED TRIBES,22,CHITTOOR,3044,4243,1185,1941,3126
1.0-2.0,ALL SOCIAL GROUPS,1,ADILABAD,143934,205874,24546,164775,189321
1.0-2.0,ALL SOCIAL GROUPS,2,NIZAMABAD,112836,156787,138163,77495,215658
1.0-2.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,145008,203103,170862,44973,215835
1.0-2.0,ALL SOCIAL GROUPS,4,MEDAK,148880,207685,68436,110748,179184
1.0-2.0,ALL SOCIAL GROUPS,5,RANGAREDDY,87956,123362,24262,50637,74899
1.0-2.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,249386,355356,82704,232731,315435
1.0-2.0,ALL SOCIAL GROUPS,7,NALGONDA,191508,270762,124283,106503,230786
1.0-2.0,ALL SOCIAL GROUPS,8,WARANGAL,141881,198412,127945,56533,184478
1.0-2.0,ALL SOCIAL GROUPS,9,KHAMMAM,105973,148011,74184,78269,152453
1.0-2.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,70894,97255,64455,55721,120176
1.0-2.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,67198,92882,44486,54321,98807
1.0-2.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,68929,95438,40326,52136,92462
1.0-2.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,86674,119731,117061,45862,162924
1.0-2.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,87299,121288,171321,7705,179026
1.0-2.0,ALL SOCIAL GROUPS,15,KRISHNA,97699,136477,111801,82778,194578
1.0-2.0,ALL SOCIAL GROUPS,16,GUNTUR,150845,209008,150973,95477,246451
1.0-2.0,ALL SOCIAL GROUPS,17,PRAKASAM,170081,242517,64008,150629,214636
1.0-2.0,ALL SOCIAL GROUPS,18,NELLORE,92262,129146,92286,30847,123132
1.0-2.0,ALL SOCIAL GROUPS,19,KADAPA,123474,176991,63719,102623,166342
1.0-2.0,ALL SOCIAL GROUPS,20,KURNOOL,187698,267721,63704,198244,261948
1.0-2.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,243528,358835,49271,287134,336405
1.0-2.0,ALL SOCIAL GROUPS,22,CHITTOOR,144431,203304,66466,81011,147476
0.5-1.0,SCHEDULED CASTE,1,ADILABAD,20153,14918,2770,10843,13613
0.5-1.0,SCHEDULED CASTE,2,NIZAMABAD,17068,12321,11187,5831,17018
0.5-1.0,SCHEDULED CASTE,3,KARIMNAGAR,24933,17882,14317,4870,19186
0.5-1.0,SCHEDULED CASTE,4,MEDAK,29765,21406,5407,12884,18290
0.5-1.0,SCHEDULED CASTE,5,RANGAREDDY,15700,11485,1618,5227,6845
0.5-1.0,SCHEDULED CASTE,6,MAHABUBNAGAR,36601,26911,4562,19353,23915
0.5-1.0,SCHEDULED CASTE,7,NALGONDA,22607,16367,7512,6047,13559
0.5-1.0,SCHEDULED CASTE,8,WARANGAL,19501,14029,8478,4641,13118
0.5-1.0,SCHEDULED CASTE,9,KHAMMAM,10427,7394,4541,3508,8049
0.5-1.0,SCHEDULED CASTE,10,SRIKAKULAM,4918,3485,2031,2185,4215
0.5-1.0,SCHEDULED CASTE,11,VIZIANAGARAM,4555,3232,1491,1974,3466
0.5-1.0,SCHEDULED CASTE,12,VISAKHAPATNAM,2486,1767,963,843,1806
0.5-1.0,SCHEDULED CASTE,13,EAST GODAVARI,7709,5298,5153,2606,7758
0.5-1.0,SCHEDULED CASTE,14,WEST GODAVARI,9241,6521,8398,377,8775
0.5-1.0,SCHEDULED CASTE,15,KRISHNA,10098,7219,5320,4284,9604
0.5-1.0,SCHEDULED CASTE,16,GUNTUR,11833,8364,6090,4080,10170
0.5-1.0,SCHEDULED CASTE,17,PRAKASAM,17155,12552,3297,7735,11033
0.5-1.0,SCHEDULED CASTE,18,NELLORE,21085,15125,11954,2507,14461
0.5-1.0,SCHEDULED CASTE,19,KADAPA,13934,9722,4146,3403,7549
0.5-1.0,SCHEDULED CASTE,20,KURNOOL,24489,17972,5146,12266,17412
0.5-1.0,SCHEDULED CASTE,21,ANANTHAPUR,20868,15585,1950,12684,14634
0.5-1.0,SCHEDULED CASTE,22,CHITTOOR,24132,17015,5847,6168,12015
0.5-1.0,OTHERS,1,ADILABAD,72023,53527,11719,38355,50074
0.5-1.0,OTHERS,2,NIZAMABAD,100012,73369,65071,35196,100267
0.5-1.0,OTHERS,3,KARIMNAGAR,141990,103955,90200,22793,112993
0.5-1.0,OTHERS,4,MEDAK,135166,98632,30797,51643,82440
0.5-1.0,OTHERS,5,RANGAREDDY,67843,49989,11063,17994,29057
0.5-1.0,OTHERS,6,MAHABUBNAGAR,182361,135716,29433,89028,118461
0.5-1.0,OTHERS,7,NALGONDA,141523,104638,60520,34003,94523
0.5-1.0,OTHERS,8,WARANGAL,114852,84366,59112,22175,81286
0.5-1.0,OTHERS,9,KHAMMAM,68872,50509,33053,21430,54483
0.5-1.0,OTHERS,10,SRIKAKULAM,103322,73699,54173,41948,96121
0.5-1.0,OTHERS,11,VIZIANAGARAM,85621,61482,35446,34405,69851
0.5-1.0,OTHERS,12,VISAKHAPATNAM,78967,55448,32312,24297,56608
0.5-1.0,OTHERS,13,EAST GODAVARI,124563,89313,105745,33586,139331
0.5-1.0,OTHERS,14,WEST GODAVARI,115321,83353,127548,4026,131574
0.5-1.0,OTHERS,15,KRISHNA,125883,92052,82753,55440,138193
0.5-1.0,OTHERS,16,GUNTUR,192300,139401,104653,67781,172434
0.5-1.0,OTHERS,17,PRAKASAM,143493,105187,28410,70629,99039
0.5-1.0,OTHERS,18,NELLORE,83045,60790,52858,10075,62933
0.5-1.0,OTHERS,19,KADAPA,101477,73988,34668,32026,66694
0.5-1.0,OTHERS,20,KURNOOL,131200,98126,30411,67146,97557
0.5-1.0,OTHERS,21,ANANTHAPUR,122632,92710,14020,72408,86428
0.5-1.0,OTHERS,22,CHITTOOR,147706,106925,35727,42461,78188
0.5-1.0,SCHEDULED TRIBES,1,ADILABAD,22965,17300,1333,14315,15647
0.5-1.0,SCHEDULED TRIBES,2,NIZAMABAD,13195,9767,9249,4297,13546
0.5-1.0,SCHEDULED TRIBES,3,KARIMNAGAR,5744,4193,2682,1304,3986
0.5-1.0,SCHEDULED TRIBES,4,MEDAK,10803,7950,2322,4507,6829
0.5-1.0,SCHEDULED TRIBES,5,RANGAREDDY,9061,6712,1757,3006,4763
0.5-1.0,SCHEDULED TRIBES,6,MAHABUBNAGAR,25444,18841,3259,12997,16256
0.5-1.0,SCHEDULED TRIBES,7,NALGONDA,24934,18315,8834,6355,15190
0.5-1.0,SCHEDULED TRIBES,8,WARANGAL,29754,21999,14145,7939,22083
0.5-1.0,SCHEDULED TRIBES,9,KHAMMAM,41686,30697,11742,19016,30758
0.5-1.0,SCHEDULED TRIBES,10,SRIKAKULAM,10287,7526,2354,4331,6685
0.5-1.0,SCHEDULED TRIBES,11,VIZIANAGARAM,10397,7579,1685,5718,7403
0.5-1.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,24516,18132,7083,10145,17228
0.5-1.0,SCHEDULED TRIBES,13,EAST GODAVARI,8431,6303,2158,2309,4467
0.5-1.0,SCHEDULED TRIBES,14,WEST GODAVARI,4933,3626,2585,1088,3673
0.5-1.0,SCHEDULED TRIBES,15,KRISHNA,3163,2316,1058,1196,2254
0.5-1.0,SCHEDULED TRIBES,16,GUNTUR,6342,4639,2916,1878,4795
0.5-1.0,SCHEDULED TRIBES,17,PRAKASAM,3597,2622,952,1296,2248
0.5-1.0,SCHEDULED TRIBES,18,NELLORE,5970,4296,3423,959,4382
0.5-1.0,SCHEDULED TRIBES,19,KADAPA,3000,2097,620,799,1419
0.5-1.0,SCHEDULED TRIBES,20,KURNOOL,3460,2576,806,1486,2293
0.5-1.0,SCHEDULED TRIBES,21,ANANTHAPUR,6801,5173,409,4435,4844
0.5-1.0,SCHEDULED TRIBES,22,CHITTOOR,4960,3521,1158,1348,2505
0.5-1.0,ALL SOCIAL GROUPS,1,ADILABAD,115153,85754,15825,63515,79340
0.5-1.0,ALL SOCIAL GROUPS,2,NIZAMABAD,130280,95460,85507,45325,130832
0.5-1.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,172669,126030,107199,28968,136166
0.5-1.0,ALL SOCIAL GROUPS,4,MEDAK,175759,128007,38529,69042,107570
0.5-1.0,ALL SOCIAL GROUPS,5,RANGAREDDY,92608,68189,14438,26228,40666
0.5-1.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,244407,181468,37253,121378,158632
0.5-1.0,ALL SOCIAL GROUPS,7,NALGONDA,189071,139326,76868,46406,123274
0.5-1.0,ALL SOCIAL GROUPS,8,WARANGAL,164108,120394,81734,34754,116488
0.5-1.0,ALL SOCIAL GROUPS,9,KHAMMAM,120992,88605,49341,43954,93294
0.5-1.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,118571,84742,58573,48466,107039
0.5-1.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,100576,72296,38622,42100,80722
0.5-1.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,105990,75362,40365,35288,75653
0.5-1.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,140848,101019,113195,38514,151709
0.5-1.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,129591,93569,138600,5491,144092
0.5-1.0,ALL SOCIAL GROUPS,15,KRISHNA,139148,101590,89131,60921,150053
0.5-1.0,ALL SOCIAL GROUPS,16,GUNTUR,210486,152412,113665,73744,187410
0.5-1.0,ALL SOCIAL GROUPS,17,PRAKASAM,164258,120371,32660,79666,112327
0.5-1.0,ALL SOCIAL GROUPS,18,NELLORE,110204,80288,68299,13543,81842
0.5-1.0,ALL SOCIAL GROUPS,19,KADAPA,118412,85808,39434,36229,75662
0.5-1.0,ALL SOCIAL GROUPS,20,KURNOOL,159152,118677,36364,80900,117264
0.5-1.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,150381,113525,16379,89567,105946
0.5-1.0,ALL SOCIAL GROUPS,22,CHITTOOR,176800,127463,42732,49976,92708
3.0-4.0,SCHEDULED CASTE,1,ADILABAD,2165,7452,544,5832,6376
3.0-4.0,SCHEDULED CASTE,2,NIZAMABAD,364,1231,853,749,1603
3.0-4.0,SCHEDULED CASTE,3,KARIMNAGAR,640,2183,1233,808,2042
3.0-4.0,SCHEDULED CASTE,4,MEDAK,772,2623,632,1587,2218
3.0-4.0,SCHEDULED CASTE,5,RANGAREDDY,903,3069,393,1438,1831
3.0-4.0,SCHEDULED CASTE,6,MAHABUBNAGAR,1995,6818,1700,3999,5699
3.0-4.0,SCHEDULED CASTE,7,NALGONDA,847,2895,1552,831,2383
3.0-4.0,SCHEDULED CASTE,8,WARANGAL,762,2631,1502,1001,2503
3.0-4.0,SCHEDULED CASTE,9,KHAMMAM,374,1281,485,683,1168
3.0-4.0,SCHEDULED CASTE,10,SRIKAKULAM,31,104,58,37,95
3.0-4.0,SCHEDULED CASTE,11,VIZIANAGARAM,130,456,207,131,338
3.0-4.0,SCHEDULED CASTE,12,VISAKHAPATNAM,51,172,37,86,123
3.0-4.0,SCHEDULED CASTE,13,EAST GODAVARI,188,644,289,244,533
3.0-4.0,SCHEDULED CASTE,14,WEST GODAVARI,258,884,823,13,836
3.0-4.0,SCHEDULED CASTE,15,KRISHNA,277,955,497,460,957
3.0-4.0,SCHEDULED CASTE,16,GUNTUR,369,1254,951,203,1154
3.0-4.0,SCHEDULED CASTE,17,PRAKASAM,949,3262,791,1631,2422
3.0-4.0,SCHEDULED CASTE,18,NELLORE,468,1608,1429,322,1750
3.0-4.0,SCHEDULED CASTE,19,KADAPA,227,760,186,342,528
3.0-4.0,SCHEDULED CASTE,20,KURNOOL,1843,6295,1093,4814,5908
3.0-4.0,SCHEDULED CASTE,21,ANANTHAPUR,1417,4809,607,3305,3912
3.0-4.0,SCHEDULED CASTE,22,CHITTOOR,405,1371,418,549,967
3.0-4.0,OTHERS,1,ADILABAD,12509,43031,5872,34363,40235
3.0-4.0,OTHERS,2,NIZAMABAD,7170,24558,20110,12695,32805
3.0-4.0,OTHERS,3,KARIMNAGAR,12715,43588,36905,9604,46509
3.0-4.0,OTHERS,4,MEDAK,12057,41421,14731,21538,36269
3.0-4.0,OTHERS,5,RANGAREDDY,9231,31738,5533,10863,16396
3.0-4.0,OTHERS,6,MAHABUBNAGAR,26664,91602,28842,50220,79062
3.0-4.0,OTHERS,7,NALGONDA,22037,75742,44761,25680,70442
3.0-4.0,OTHERS,8,WARANGAL,11805,40557,28886,12416,41302
3.0-4.0,OTHERS,9,KHAMMAM,8518,29324,22725,13139,35864
3.0-4.0,OTHERS,10,SRIKAKULAM,4915,16889,18112,9503,27615
3.0-4.0,OTHERS,11,VIZIANAGARAM,6486,22505,10519,12542,23061
3.0-4.0,OTHERS,12,VISAKHAPATNAM,3103,10550,6558,5569,12127
3.0-4.0,OTHERS,13,EAST GODAVARI,7225,24781,27584,10229,37814
3.0-4.0,OTHERS,14,WEST GODAVARI,9541,32896,52450,2282,54732
3.0-4.0,OTHERS,15,KRISHNA,12420,42669,39210,23526,62736
3.0-4.0,OTHERS,16,GUNTUR,14884,51040,45170,19859,65029
3.0-4.0,OTHERS,17,PRAKASAM,24242,83503,23552,50573,74126
3.0-4.0,OTHERS,18,NELLORE,10359,35599,35177,8827,44004
3.0-4.0,OTHERS,19,KADAPA,14352,49117,13470,34014,47484
3.0-4.0,OTHERS,20,KURNOOL,30626,105521,23600,77897,101497
3.0-4.0,OTHERS,21,ANANTHAPUR,35876,123279,20554,91789,112343
3.0-4.0,OTHERS,22,CHITTOOR,11844,40634,14521,14205,28725
3.0-4.0,SCHEDULED TRIBES,1,ADILABAD,6496,22278,703,17229,17932
3.0-4.0,SCHEDULED TRIBES,2,NIZAMABAD,250,842,515,477,992
3.0-4.0,SCHEDULED TRIBES,3,KARIMNAGAR,230,800,454,163,617
3.0-4.0,SCHEDULED TRIBES,4,MEDAK,667,2285,570,1536,2106
3.0-4.0,SCHEDULED TRIBES,5,RANGAREDDY,659,2256,540,858,1398
3.0-4.0,SCHEDULED TRIBES,6,MAHABUBNAGAR,2007,6866,1694,3626,5319
3.0-4.0,SCHEDULED TRIBES,7,NALGONDA,1638,5605,2390,2331,4721
3.0-4.0,SCHEDULED TRIBES,8,WARANGAL,1790,6140,4499,2167,6666
3.0-4.0,SCHEDULED TRIBES,9,KHAMMAM,4913,16844,5224,10739,15962
3.0-4.0,SCHEDULED TRIBES,10,SRIKAKULAM,344,1169,323,590,913
3.0-4.0,SCHEDULED TRIBES,11,VIZIANAGARAM,907,3106,668,2300,2968
3.0-4.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,6314,21787,4555,13996,18551
3.0-4.0,SCHEDULED TRIBES,13,EAST GODAVARI,2999,10349,2987,2470,5457
3.0-4.0,SCHEDULED TRIBES,14,WEST GODAVARI,654,2250,1583,549,2132
3.0-4.0,SCHEDULED TRIBES,15,KRISHNA,150,514,155,276,431
3.0-4.0,SCHEDULED TRIBES,16,GUNTUR,313,1071,674,212,887
3.0-4.0,SCHEDULED TRIBES,17,PRAKASAM,209,716,243,246,489
3.0-4.0,SCHEDULED TRIBES,18,NELLORE,118,404,329,30,359
3.0-4.0,SCHEDULED TRIBES,19,KADAPA,87,296,38,138,176
3.0-4.0,SCHEDULED TRIBES,20,KURNOOL,456,1558,115,1225,1340
3.0-4.0,SCHEDULED TRIBES,21,ANANTHAPUR,885,3034,655,2181,2836
3.0-4.0,SCHEDULED TRIBES,22,CHITTOOR,125,425,60,229,289
3.0-4.0,ALL SOCIAL GROUPS,1,ADILABAD,21173,72771,7119,57429,64548
3.0-4.0,ALL SOCIAL GROUPS,2,NIZAMABAD,7787,26641,21484,13923,35406
3.0-4.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,13585,46571,38593,10575,49168
3.0-4.0,ALL SOCIAL GROUPS,4,MEDAK,13507,46366,15939,24671,40610
3.0-4.0,ALL SOCIAL GROUPS,5,RANGAREDDY,10808,37114,6481,13161,19642
3.0-4.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,30666,105287,32236,57844,90081
3.0-4.0,ALL SOCIAL GROUPS,7,NALGONDA,24532,84276,48707,28857,77564
3.0-4.0,ALL SOCIAL GROUPS,8,WARANGAL,14358,49332,34887,15586,50473
3.0-4.0,ALL SOCIAL GROUPS,9,KHAMMAM,13822,47509,28462,24573,53035
3.0-4.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,5326,18288,18559,10151,28710
3.0-4.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,7531,26094,11406,14983,26389
3.0-4.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,9479,32548,11155,19670,30825
3.0-4.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,10460,35939,31041,12961,44002
3.0-4.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,10506,36215,55143,2847,57990
3.0-4.0,ALL SOCIAL GROUPS,15,KRISHNA,12848,44141,39862,24266,64128
3.0-4.0,ALL SOCIAL GROUPS,16,GUNTUR,15636,53609,46868,20358,67226
3.0-4.0,ALL SOCIAL GROUPS,17,PRAKASAM,25412,87521,24586,52475,77061
3.0-4.0,ALL SOCIAL GROUPS,18,NELLORE,10996,37786,37044,9210,46254
3.0-4.0,ALL SOCIAL GROUPS,19,KADAPA,14667,50176,13694,34496,48189
3.0-4.0,ALL SOCIAL GROUPS,20,KURNOOL,32926,113377,24810,83937,108747
3.0-4.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,38245,131352,21828,97433,119261
3.0-4.0,ALL SOCIAL GROUPS,22,CHITTOOR,12376,42437,15001,14984,29984
2.0-3.0,SCHEDULED CASTE,1,ADILABAD,8827,19880,1477,16583,18060
2.0-3.0,SCHEDULED CASTE,2,NIZAMABAD,1728,3990,2906,2500,5406
2.0-3.0,SCHEDULED CASTE,3,KARIMNAGAR,2567,5999,4677,1879,6556
2.0-3.0,SCHEDULED CASTE,4,MEDAK,3507,8189,2737,4900,7637
2.0-3.0,SCHEDULED CASTE,5,RANGAREDDY,3198,7475,946,3891,4837
2.0-3.0,SCHEDULED CASTE,6,MAHABUBNAGAR,7998,18846,4805,11960,16765
2.0-3.0,SCHEDULED CASTE,7,NALGONDA,3313,7819,3777,3094,6871
2.0-3.0,SCHEDULED CASTE,8,WARANGAL,2713,6466,4388,2182,6570
2.0-3.0,SCHEDULED CASTE,9,KHAMMAM,1607,3701,2044,1765,3809
2.0-3.0,SCHEDULED CASTE,10,SRIKAKULAM,148,350,218,187,405
2.0-3.0,SCHEDULED CASTE,11,VIZIANAGARAM,426,988,482,413,895
2.0-3.0,SCHEDULED CASTE,12,VISAKHAPATNAM,216,486,255,218,473
2.0-3.0,SCHEDULED CASTE,13,EAST GODAVARI,568,1359,1016,578,1593
2.0-3.0,SCHEDULED CASTE,14,WEST GODAVARI,975,2267,2824,49,2873
2.0-3.0,SCHEDULED CASTE,15,KRISHNA,956,2269,1677,1225,2902
2.0-3.0,SCHEDULED CASTE,16,GUNTUR,1120,2658,2019,609,2629
2.0-3.0,SCHEDULED CASTE,17,PRAKASAM,5007,11233,3203,5516,8719
2.0-3.0,SCHEDULED CASTE,18,NELLORE,2190,4996,4669,1297,5966
2.0-3.0,SCHEDULED CASTE,19,KADAPA,2036,4499,1615,1698,3313
2.0-3.0,SCHEDULED CASTE,20,KURNOOL,6147,14372,2590,10709,13299
2.0-3.0,SCHEDULED CASTE,21,ANANTHAPUR,10414,23206,1889,19343,21232
2.0-3.0,SCHEDULED CASTE,22,CHITTOOR,2485,5646,1843,2242,4085
2.0-3.0,OTHERS,1,ADILABAD,39249,90886,13011,73727,86737
2.0-3.0,OTHERS,2,NIZAMABAD,23255,54826,47922,26969,74890
2.0-3.0,OTHERS,3,KARIMNAGAR,38276,91220,81556,21542,103098
2.0-3.0,OTHERS,4,MEDAK,33905,80468,31720,42406,74127
2.0-3.0,OTHERS,5,RANGAREDDY,24844,58940,11182,21984,33166
2.0-3.0,OTHERS,6,MAHABUBNAGAR,77598,185319,55278,105848,161126
2.0-3.0,OTHERS,7,NALGONDA,57527,137211,85580,49517,135097
2.0-3.0,OTHERS,8,WARANGAL,34115,81362,62084,23013,85098
2.0-3.0,OTHERS,9,KHAMMAM,23470,55827,40869,26758,67627
2.0-3.0,OTHERS,10,SRIKAKULAM,14935,35750,39328,20403,59731
2.0-3.0,OTHERS,11,VIZIANAGARAM,15783,37896,19929,20966,40895
2.0-3.0,OTHERS,12,VISAKHAPATNAM,9680,22607,15981,11591,27571
2.0-3.0,OTHERS,13,EAST GODAVARI,19685,46786,55584,18375,73960
2.0-3.0,OTHERS,14,WEST GODAVARI,24435,58214,97069,3318,100387
2.0-3.0,OTHERS,15,KRISHNA,29567,71025,63952,42474,106426
2.0-3.0,OTHERS,16,GUNTUR,40157,96105,89720,39749,129469
2.0-3.0,OTHERS,17,PRAKASAM,62026,146621,48478,85616,134093
2.0-3.0,OTHERS,18,NELLORE,26589,62871,64930,16200,81130
2.0-3.0,OTHERS,19,KADAPA,45056,106058,30701,69617,100319
2.0-3.0,OTHERS,20,KURNOOL,72022,172226,39283,128952,168235
2.0-3.0,OTHERS,21,ANANTHAPUR,120864,280184,35088,224162,259251
2.0-3.0,OTHERS,22,CHITTOOR,39371,92660,31200,35445,66645
2.0-3.0,SCHEDULED TRIBES,1,ADILABAD,21510,49174,1299,40988,42287
2.0-3.0,SCHEDULED TRIBES,2,NIZAMABAD,1741,3935,3074,2133,5207
2.0-3.0,SCHEDULED TRIBES,3,KARIMNAGAR,958,2225,1278,744,2022
2.0-3.0,SCHEDULED TRIBES,4,MEDAK,2399,5555,1610,3493,5104
2.0-3.0,SCHEDULED TRIBES,5,RANGAREDDY,2635,6075,1394,2507,3901
2.0-3.0,SCHEDULED TRIBES,6,MAHABUBNAGAR,7937,18626,4454,11087,15541
2.0-3.0,SCHEDULED TRIBES,7,NALGONDA,5981,14088,6449,5941,12389
2.0-3.0,SCHEDULED TRIBES,8,WARANGAL,6202,14709,12005,5008,17012
2.0-3.0,SCHEDULED TRIBES,9,KHAMMAM,15500,36143,10709,23967,34676
2.0-3.0,SCHEDULED TRIBES,10,SRIKAKULAM,1358,3164,811,1935,2746
2.0-3.0,SCHEDULED TRIBES,11,VIZIANAGARAM,2401,5686,1044,4512,5556
2.0-3.0,SCHEDULED TRIBES,12,VISAKHAPATNAM,12921,31203,8773,19064,27837
2.0-3.0,SCHEDULED TRIBES,13,EAST GODAVARI,6323,15032,5870,3992,9862
2.0-3.0,SCHEDULED TRIBES,14,WEST GODAVARI,1852,4399,2950,1478,4428
2.0-3.0,SCHEDULED TRIBES,15,KRISHNA,498,1213,338,682,1020
2.0-3.0,SCHEDULED TRIBES,16,GUNTUR,1314,3037,2049,994,3043
2.0-3.0,SCHEDULED TRIBES,17,PRAKASAM,926,2088,879,764,1643
2.0-3.0,SCHEDULED TRIBES,18,NELLORE,603,1362,1298,224,1522
2.0-3.0,SCHEDULED TRIBES,19,KADAPA,529,1186,376,503,879
2.0-3.0,SCHEDULED TRIBES,20,KURNOOL,1320,3071,571,2088,2659
2.0-3.0,SCHEDULED TRIBES,21,ANANTHAPUR,5605,12508,1979,9779,11758
2.0-3.0,SCHEDULED TRIBES,22,CHITTOOR,746,1724,284,850,1134
2.0-3.0,ALL SOCIAL GROUPS,1,ADILABAD,69592,159956,15788,131305,147092
2.0-3.0,ALL SOCIAL GROUPS,2,NIZAMABAD,26734,62775,53911,31603,85514
2.0-3.0,ALL SOCIAL GROUPS,3,KARIMNAGAR,41805,99454,87518,24164,111682
2.0-3.0,ALL SOCIAL GROUPS,4,MEDAK,39832,94259,36084,50811,86895
2.0-3.0,ALL SOCIAL GROUPS,5,RANGAREDDY,30714,72584,13533,28400,41934
2.0-3.0,ALL SOCIAL GROUPS,6,MAHABUBNAGAR,93535,222795,64537,128898,193435
2.0-3.0,ALL SOCIAL GROUPS,7,NALGONDA,66832,159146,95810,58560,154370
2.0-3.0,ALL SOCIAL GROUPS,8,WARANGAL,43030,102538,78477,30203,108680
2.0-3.0,ALL SOCIAL GROUPS,9,KHAMMAM,40613,95762,53659,52511,106171
2.0-3.0,ALL SOCIAL GROUPS,10,SRIKAKULAM,16525,39469,40537,22570,63107
2.0-3.0,ALL SOCIAL GROUPS,11,VIZIANAGARAM,18622,44598,21471,25897,47368
2.0-3.0,ALL SOCIAL GROUPS,12,VISAKHAPATNAM,22837,54345,25030,30875,55905
2.0-3.0,ALL SOCIAL GROUPS,13,EAST GODAVARI,26647,63350,62628,22978,85606
2.0-3.0,ALL SOCIAL GROUPS,14,WEST GODAVARI,27350,65100,103168,4845,108012
2.0-3.0,ALL SOCIAL GROUPS,15,KRISHNA,31022,74510,65967,44383,110350
2.0-3.0,ALL SOCIAL GROUPS,16,GUNTUR,42683,102024,93874,41397,135271
2.0-3.0,ALL SOCIAL GROUPS,17,PRAKASAM,67980,159993,52561,91933,144494
2.0-3.0,ALL SOCIAL GROUPS,18,NELLORE,29454,69413,71055,17739,88794
2.0-3.0,ALL SOCIAL GROUPS,19,KADAPA,47623,111748,32694,71818,104511
2.0-3.0,ALL SOCIAL GROUPS,20,KURNOOL,79493,189678,42446,141751,184197
2.0-3.0,ALL SOCIAL GROUPS,21,ANANTHAPUR,136949,316065,38961,253393,292354
2.0-3.0,ALL SOCIAL GROUPS,22,CHITTOOR,42605,100037,33327,38540,71866
5.0-7.5,SCHEDULED CASTE,1,ADILABAD,882,5291,258,4059,4317
5.0-7.5,SCHEDULED CASTE,2,NIZAMABAD,70,417,181,146,327
5.0-7.5,SCHEDULED CASTE,3,KARIMNAGAR,201,1184,656,262,917
5.0-7.5,SCHEDULED CASTE,4,MEDAK,239,1420,318,770,1087
5.0-7.5,SCHEDULED CASTE,5,RANGAREDDY,252,1507,203,629,832
5.0-7.5,SCHEDULED CASTE,6,MAHABUBNAGAR,648,3834,806,1999,2805
5.0-7.5,SCHEDULED CASTE,7,NALGONDA,256,1532,559,339,898
5.0-7.5,SCHEDULED CASTE,8,WARANGAL,339,2032,956,803,1759
5.0-7.5,SCHEDULED CASTE,9,KHAMMAM,142,829,443,255,699
5.0-7.5,SCHEDULED CASTE,10,SRIKAKULAM,8,49,19,6,25
5.0-7.5,SCHEDULED CASTE,11,VIZIANAGARAM,38,229,58,105,163
5.0-7.5,SCHEDULED CASTE,12,VISAKHAPATNAM,35,195,63,46,109
5.0-7.5,SCHEDULED CASTE,13,EAST GODAVARI,50,293,147,59,206
